基金代码,基金简称,日期,日增长率,近一周,近一月,近三月,近六月,近一年,近2年,近3年,今年来,成立来
007212,山西证券裕泰3个月定开,2022-02-18,0.02,-0.01,0.46,1.47,2.30,5.66,8.38,,0.72,11.71
007964,华宝宝康债券C,2022-02-18,0.09,-0.46,-0.24,0.88,2.30,6.62,8.70,,-0.06,10.92
008015,嘉实中债3-5年国开债指数A,2022-02-18,-0.06,0.06,0.19,1.69,2.30,6.06,7.48,,0.66,8.73
009484,鹏华普利债券C,2022-02-18,0,0.02,0.79,1.50,2.30,6.54,,,1.17,7.90
900057,中信增益十八个月持有债券C,2022-02-18,-0.02,0.30,-0.95,-0.32,2.30,,,,-1.17,4.64
012140,太平丰泰一年定开债券发起式,2022-02-18,,-0.43,0.10,0.53,2.30,,,,-0.27,3.09
000402,工银纯债债券A,2022-02-18,-0.01,0.02,0.24,1.49,2.29,6.85,8.42,13.40,0.58,48.43
001437,易方达瑞享混合I,2022-02-18,0.12,6.54,-0.54,-5.58,2.29,1.25,47.97,133.84,-5.88,159.10
003604,景顺长城泰安回报混合C,2022-02-18,0.08,0.28,-0.26,0.95,2.29,4.27,22.41,29.12,-0.48,47.03
002742,泓德裕祥债券A,2022-02-18,0.34,-1.10,-1.48,0.58,2.29,2.36,20.45,34.87,-1.86,52.13
003661,中加纯债两年债券C,2022-02-18,,-0.07,0.66,1.86,2.29,5.55,4.48,10.32,0.75,24.28
002691,前海开源恒泽混合C,2022-02-18,0.18,0.38,-0.66,0.93,2.29,0.99,6.63,8.08,-1.20,15
005779,鑫元常利定开债,2022-02-18,,0.06,0.43,1.62,2.29,5.52,8.30,12.99,0.83,20.27
007198,富国中债1-5年农发行C,2022-02-18,-0.03,0.04,0.31,1.59,2.29,5.22,6.66,,0.75,10.87
007253,广发中债农发债总指数C,2022-02-18,-0.03,0.01,0.21,1.56,2.29,5.09,5.79,,0.59,7.29
008524,华泰柏瑞锦瑞债券A,2022-02-18,0.63,-1.99,-3.03,0.51,2.29,2.71,6.42,,-2.31,6.61
008186,淳厚信睿混合A,2022-02-18,-0.09,1.41,-5.74,-9.90,2.29,0.49,82.06,,-11.07,82.11
008645,天弘季季兴三个月定开C,2022-02-18,,-0.04,0.39,1.47,2.29,5.80,6.78,,0.68,8.65
010512,工银7天理财债券C,2022-02-18,0.01,0.05,0.19,0.61,2.29,3.63,,,0.33,3.74
010520,兴业中债3-5年政策性金融债A,2022-02-18,-0.04,0.05,0.23,1.09,2.29,,,,0.65,3.16
000534,长盛高端装备混合,2022-02-18,-0.99,4.75,-7.30,-6.55,2.28,-2.73,66.70,156.53,-8.80,259.40
160128,南方金利定开债(LOF)A,2022-02-18,0.10,0.10,1.78,2.28,2.28,6.67,9.95,17.08,2.18,84.48
000053,鹏华永诚一年定开债券,2022-02-18,0.02,0.05,0.42,1.23,2.28,5.09,6.81,13.55,0.74,69.99
002870,兴业增益五年定开债,2022-02-18,,0,0.38,1.81,2.28,3.91,5.29,8.56,0.57,16.37
003324,东方永兴18个月定开债A,2022-02-18,,0.02,0.88,1.73,2.28,4.90,7.29,9.41,1.12,30.78
004322,创金合信尊隆纯债债券A,2022-02-18,0,0.04,0.45,1.38,2.28,6.23,7.96,11.59,0.90,21.59
000516,富国祥利一年期定期开放债券型A,2022-02-18,0,-0.01,0.29,1.34,2.28,6.61,9.32,16.67,0.62,30.20
005722,前海联合泓瑞定开债券,2022-02-18,-0.01,0,0.19,0.58,2.28,5.35,7.25,11.76,0.34,18.37
006178,中信保诚稳达C,2022-02-18,0.01,0.05,0.35,1.53,2.28,5.25,6.49,10.81,0.74,12.71
006177,中信保诚稳达A,2022-02-18,0.01,0.04,0.35,1.53,2.28,5.25,6.53,14.59,0.73,16.58
006993,鑫元承利三个月定开债,2022-02-18,,0.05,0.51,1.63,2.28,5.51,5.90,,0.71,10.52
007486,博时中债3-5年国开行C,2022-02-18,-0.06,0.06,0.20,1.62,2.28,5.85,6.30,,0.63,9.65
007478,中加恒泰定开债券,2022-02-18,,0.04,0.68,1.81,2.28,4.35,5.34,,0.84,8.28
007959,方正富邦天恒混合A,2022-02-18,0.51,1.26,-1.08,-0.24,2.28,-8.14,66.22,,-2.84,75.38
007536,博时富乐纯债债券,2022-02-18,0,0.04,0.39,1.59,2.28,5.12,7.71,,0.84,9.83
002452,民生加银和鑫定开债,2022-02-18,-0.06,0.05,0.22,1.57,2.28,4.62,6.85,11.07,0.66,43.71
970001,天泽六个月定开债A,2022-02-18,,-0.01,0.28,0.86,2.28,4.83,,,0.42,6.91
009204,鹏扬稳利债券C,2022-02-18,0.03,-0.29,0.07,0.90,2.28,4.30,,,0.35,4.79
010240,平安季季享3个月持有债券A,2022-02-18,0,0.03,0.41,1.43,2.28,,,,0.78,4.07
011489,创金合信双季享6个月持有A,2022-02-18,-0.02,0.09,0.69,1.51,2.28,,,,1.01,2.86
011408,天弘益新混合A,2022-02-18,0.11,-0.07,0.05,1.49,2.28,,,,0,3.45
011946,建信裕丰利率债三个月定开债A,2022-02-18,-0.04,0.05,0.28,1.66,2.28,,,,0.86,2.96
970057,国联金如意3个月滚动持有债C,2022-02-18,0.02,0.09,0.47,1.25,2.28,,,,0.78,3.05
000747,广发逆向策略混合A,2022-02-18,0.51,-0.49,-6.67,-1.59,2.27,-9.70,58.57,102.63,-6.58,217.93
000069,国投瑞银中高等级债券A,2022-02-18,0.18,-0.18,0,1.17,2.27,6.52,12.07,20.03,0.18,68.99
002638,兴业天融债券,2022-02-18,-0.05,0.04,0.22,1.65,2.27,5.49,7.15,12.04,0.69,26.91
003107,光大安祺债券A,2022-02-18,0.15,0.02,-1.85,-0.34,2.27,8.99,11.66,20.65,-2.35,26.55
003799,华安新泰利灵活配置混合A,2022-02-18,0.18,0.47,-1.23,-0.94,2.27,5.30,27.68,23.29,-1.55,41.02
004127,鹏华丰康债券,2022-02-18,0,0.04,0.34,1.24,2.27,6.18,9.59,17.10,0.69,32.02
519623,银河君耀混合A,2022-02-18,0.14,0.29,-0.84,1.62,2.27,0.94,46.94,56.66,-0.97,71.39
000064,大摩18个月定开债,2022-02-18,,0,0.47,1.41,2.27,6.23,7.42,13.09,0.65,80.32
004902,富国丰利增强债券,2022-02-18,0.24,0.09,-1.23,0.01,2.27,6.64,12.76,22.82,-1.64,27.25
005702,恒生前海港股通高股息指数,2022-02-18,0.85,-2.02,4.64,7,2.27,3.24,-3.15,-8.31,6.89,-4
006958,鹏华永融一年定期开放债券,2022-02-18,0.09,0.09,0.56,1.42,2.27,5,7.04,,0.84,12.88
006451,华富恒定久期国开债A,2022-02-18,-0.07,-0.01,0.08,1.64,2.27,6.32,7.03,13.32,0.53,13.48
006588,中加聚利纯债定开A,2022-02-18,,0.02,0.63,1.64,2.27,4.43,4.40,12.55,0.90,15.44
006431,汇安鼎利纯债A,2022-02-18,-0.01,-0.05,0.27,1.46,2.27,4.27,5.03,,0.73,5.78
007502,前海开源裕和混合C,2022-02-18,0.07,0.15,-0.55,0.78,2.27,6.82,21.79,,-0.85,37.43
006432,汇安鼎利纯债C,2022-02-18,-0.01,-0.04,0.27,1.46,2.27,4.22,4.57,,0.73,4.99
009477,中银上海金ETF联接A,2022-02-18,0.67,2.82,3.31,0.54,2.27,2.20,,,2.74,-3.69
009939,淳厚欣享一年持有期混合C,2022-02-18,-0.07,1.44,-5.60,-9.81,2.27,-0.61,,,-10.96,22.32
010139,宝盈盈沛纯债债券A,2022-02-18,-0.06,0.05,0.16,1.66,2.27,4.55,,,0.65,4.37
012581,财通资管鸿安30天滚动中短债C,2022-02-18,0.01,0.05,0.38,1.13,2.27,,,,0.62,3.40
012941,广发添财90天滚动持有债券A,2022-02-18,0,0.05,0.32,1.10,2.27,,,,0.55,2.27
006758,农银汇理金禄债券,2022-02-18,-0.04,0.03,0.23,1.63,2.27,5.55,8.32,13.84,0.65,14.76
013075,建信鑫悦90天滚动中短债A,2022-02-18,0.01,0.07,0.34,1.04,2.27,,,,0.59,2.28
001311,华安新回报灵活配置混合,2022-02-18,0.07,0,-0.60,-0.47,2.26,3.90,17.84,26.74,-0.86,49.30
002985,中银季季红定开债,2022-02-18,0.04,-0.09,0.52,1.79,2.26,20.63,25.01,31.56,0.59,46.14
003860,招商招旭纯债C,2022-02-18,-0.01,0.05,0.31,1.25,2.26,6.10,8.83,15.47,0.62,65
004465,万家玖盛9个月定开债C,2022-02-18,,0.05,0.58,1.64,2.26,5.48,9.21,15.64,0.74,23.50
004885,长信先优债券,2022-02-18,0.11,-0.24,-0.51,0.69,2.26,7.46,15.35,27.97,-0.52,37.26
005208,国寿安保安裕纯债半年定开债,2022-02-18,-0.02,-0.02,0.36,1.56,2.26,5.18,7,11.43,0.80,23.26
007025,南方鑫利3个月定开债,2022-02-18,-0.02,0,0.32,1.43,2.26,5,6.24,,0.72,11.17
007609,汇安嘉诚债券A,2022-02-18,0.03,-0.08,-0.16,0.71,2.26,5.61,10.76,,0.13,15.10
007425,浙商汇金中高等级三个月A,2022-02-18,,-0.22,0.28,1.15,2.26,5.42,7.01,,0.27,10.18
008366,广发汇明一年定期开放债券,2022-02-18,,0.06,0.48,1.52,2.26,3.55,,,0.77,4.70
009786,华安锦源0-7年金融债定开债,2022-02-18,,0.03,0.49,1.64,2.26,6.01,,,0.65,6.08
970011,平安安赢添利半年滚动持有A,2022-02-18,0.01,-0.01,0.27,1.31,2.26,,,,0.47,3.66
012392,兴银稳安60天滚动持有债券A,2022-02-18,0.01,0.07,0.43,1.36,2.26,,,,0.79,3.34
008322,东方卓行18个月定开债券A,2022-02-18,,0.04,0.20,0.59,2.26,-2.96,0.42,,0.26,0.92
012745,华宝宝瑞一年定开债,2022-02-18,,0.03,0.47,1.68,2.26,,,,0.71,3.10
010527,景顺长城景泰优利一年定开纯债,2022-02-18,-0.01,0.07,0.25,1.51,2.26,,,,0.59,2.26
164701,汇添富黄金及贵金属,2022-02-17,1.05,2.80,3.35,0.26,2.25,-1.53,4.04,25.12,2.66,-22.80
000814,鑫元合享纯债C,2022-02-18,-0.06,0.06,0.25,1.62,2.25,4.53,5.13,7.53,0.79,31.06
002522,永赢双利债券C,2022-02-18,0.61,0.02,-0.10,1.91,2.25,0.61,9.36,23.89,0.48,31.89
002797,景顺长城景盈双利债券C,2022-02-18,0.07,-0.44,-0.21,1.19,2.25,5.23,4.53,10.91,0.04,21.58
002246,泰康稳健增利债券C,2022-02-18,0.06,-0.30,-0.22,0.92,2.25,5.25,7.16,13.48,-0.04,42.65
001964,诺安泰鑫一年定开债C,2022-02-18,,0.10,0.58,1.75,2.25,5.05,6.79,11.41,0.87,24.98
002550,嘉实稳荣债券,2022-02-18,0,0,0.39,1.47,2.25,5.80,8.39,12.98,0.78,25.47
001651,工银新蓝筹股票A,2022-02-18,1.21,0,-3.11,-0.82,2.25,-8.58,67.88,113.40,-4.90,167.60
003999,富荣富祥纯债,2022-02-18,-0.02,0.09,0.45,1.44,2.25,4.72,6.86,13.31,0.84,26.76
005070,长江乐丰纯债,2022-02-18,-0.06,0.05,0.24,1.62,2.25,4.89,4.45,11.62,0.61,21.70
007753,中银招利债券C,2022-02-18,0.14,0.13,0.22,1.33,2.25,5.10,10.14,,0.17,13.64
008826,天弘成享一年定开,2022-02-18,,0.06,0.48,1.67,2.25,4.24,,,0.74,6.25
010012,景顺景颐招利6个月持有期债券C,2022-02-18,0.33,0.09,0.33,1.44,2.25,6.83,,,0.48,11.02
011944,招商金融债3个月定开债,2022-02-18,-0.04,0.05,0.23,1.61,2.25,,,,0.65,4.39
012418,平安合进1年定开债发起式,2022-02-18,,0.04,0.58,1.63,2.25,,,,0.81,4.06
000265,易方达恒久添利1年定开债A,2022-02-18,0,0,0.38,1.35,2.24,6.51,9.23,15.77,0.77,42.98
206018,鹏华产业债债券,2022-02-18,0.09,-0.36,0,1.12,2.24,6.65,8.22,18.10,0.31,76.04
002881,中加丰润纯债债券A,2022-02-18,0.01,0.09,0.53,1.47,2.24,4.80,5.72,9.72,0.88,115.97
002991,嘉实稳鑫纯债债券,2022-02-18,-0.05,0.12,0.28,1.28,2.24,5.13,6.49,10.50,0.67,17.71
163003,长信利鑫债券(LOF)C,2022-02-18,0.66,-2.42,-1.46,0.53,2.24,2.39,4.20,10.45,-2.10,115.78
003265,招商招坤纯债A,2022-02-18,0.01,0.06,0.33,1.21,2.24,5.92,8.27,12.53,0.63,23.62
003209,鹏华丰达债券,2022-02-18,0,0.05,0.37,1.19,2.24,6.37,8.73,13.39,0.65,16.96
004897,长安泓源纯债债券A,2022-02-18,-0.01,0.12,0.69,1.35,2.24,5.57,6.70,19.66,0.83,21.47
006093,永赢荣益债券C,2022-02-18,0,0.01,0.41,1.44,2.24,6.04,8.07,15.74,0.87,20.05
006197,华夏中证央企ETF联接C,2022-02-18,0.98,0.32,-2.84,-0.89,2.24,5.12,29.36,27.42,-4.99,33.56
006035,中融恒惠纯债A,2022-02-18,0,-0.04,0.27,1.60,2.24,4.75,7.87,12.03,0.72,12.50
006597,国泰利享中短债债券A,2022-02-18,0.01,0.07,0.38,1.20,2.24,4.71,6.95,10.53,0.64,11.16
007105,国泰丰鑫纯债债券,2022-02-18,0.01,0.02,0.44,1.55,2.24,5.80,7.30,,0.72,8.62
007565,鹏扬淳明债券C,2022-02-18,-0.01,0.01,0.30,1.57,2.24,5.09,6.77,,0.74,7.33
008780,南方宁利一年定开债发起式,2022-02-18,-0.02,0.02,0.36,1.55,2.24,5.18,6.93,,0.69,7.26
002688,红塔红土长益定开债A,2022-02-18,,-0.28,-3.13,-1.94,2.24,5.64,16.98,25.05,-4.67,32.78
009690,易方达瑞锦混合C,2022-02-18,0.12,0.03,-0.08,1.64,2.24,4.49,,,0,10.76
011496,华泰紫金月月发1个月滚动债券发起A,2022-02-18,0.01,-0.13,0.09,1.09,2.24,,,,0.32,2.22
008016,嘉实中债3-5年国开债指数C,2022-02-18,-0.07,0.06,0.18,1.65,2.24,5.94,7.33,,0.64,8.58
472007,汇添富利率债,2022-02-18,-0.02,0.03,0.19,1.86,2.23,4.61,6.20,,0.49,6.78
002927,长盛盛和纯债A,2022-02-18,0,0.05,0.43,1.40,2.23,5.17,5.83,7.97,0.92,15.28
002757,招商招兴3个月定开C,2022-02-18,-0.02,0.03,0.26,1.46,2.23,5.66,6.76,12.39,0.68,27.68
161716,招商双债增强债券(LOF)C,2022-02-18,0,0.07,0.28,1.36,2.23,6.44,8.39,16.09,0.64,65.67
675111,西部利得汇享债券A,2022-02-18,0.03,-0.14,0.03,1.17,2.23,7.48,10.12,19.91,0.33,36.24
002602,易方达丰惠混合,2022-02-18,0.09,0,-0.25,1.29,2.23,4.23,7.15,24.86,-0.25,22.37
004826,平安惠悦纯债,2022-02-18,-0.02,0.01,0.28,1.34,2.23,5.63,8.14,13.37,0.60,24.22
003573,中信建投稳裕定开债A,2022-02-18,,-0.03,0.55,1.64,2.23,5.23,7.01,12.59,0.73,22.81
005212,汇安稳裕债券,2022-02-18,0.11,-0.13,-0.64,-0.22,2.23,1.85,8,11.91,-1.06,18.63
005790,银河景行3个月定开债,2022-02-18,,0.02,0.50,1.61,2.23,4.76,8.21,13.32,0.81,19.33
008648,嘉实致业一年定期纯债债券,2022-02-18,-0.01,-0.04,0.22,1.34,2.23,4.87,,,0.55,5.96
009722,平安中债1-5年政策性金融债C,2022-02-18,-0.02,0.04,0.32,1.44,2.23,4.50,,,0.67,5.49
007762,富国天盈债券(LOF)A,2022-02-18,0.05,-0.15,0.16,1.21,2.23,8.34,10.74,,0.53,15.82
009785,安信尊享添利利率债C,2022-02-18,-0.08,0.01,0.32,1.62,2.23,5.59,,,0.68,7.41
012393,兴银稳安60天滚动持有债券C,2022-02-18,0,0.06,0.42,1.33,2.23,,,,0.77,3.28
012367,上投摩根安荣回报混合C,2022-02-18,0.08,-0.10,0.39,1.87,2.23,,,,0.38,2.63
013156,兴银稳安60天滚动持有债券E,2022-02-18,0.01,0.07,0.42,1.33,2.23,,,,0.77,2.40
013265,鹏扬淳熙一年定开债发起式,2022-02-18,,0.02,0.53,1.73,2.23,,,,1.04,2.23
161014,富国汇利回报两年定期开放债券,2022-02-18,0.01,-0.05,0.21,1.26,2.22,7.47,10.22,18.70,0.55,105.32
270048,广发纯债债券A,2022-02-18,-0.01,-0.02,0.30,1.54,2.22,6.47,9.27,13.67,0.71,61.24
160222,国泰国证食品饮料行业(LOF)A,2022-02-18,0.38,2.56,-0.84,-3.45,2.22,-20.97,71.48,130.39,-7.26,393.66
002714,鹏华金城混合,2022-02-18,0.23,-0.08,-0.84,-0.23,2.22,2.61,16.38,29.68,-1.14,36.16
003432,信诚至瑞灵活配置A,2022-02-18,0.12,0.03,-0.18,1.01,2.22,2.96,23.19,39.17,-0.49,52.59
002964,国投瑞银顺鑫定开,2022-02-18,0.01,0.02,0.43,1.38,2.22,3.91,5.88,9.95,0.80,19.70
003735,万家瑞盈灵活配置混合C,2022-02-18,0.08,-0.26,0.11,1.38,2.22,0.65,3.21,8.04,0.47,20.82
003734,万家瑞盈灵活配置混合A,2022-02-18,0.09,-0.26,0.11,1.38,2.22,0.67,3.24,8.44,0.46,21
005508,永赢丰利债券C,2022-02-18,0.01,-0.01,0.36,1.45,2.22,5.43,5.96,9.90,0.70,16.53
006452,华富恒定久期国开债C,2022-02-18,-0.07,-0.01,0.08,1.61,2.22,6.23,6.83,12.97,0.51,13.13
519624,银河君耀混合C,2022-02-18,0.14,0.28,-0.85,1.59,2.22,0.84,46.67,56.03,-0.98,70.38
000368,汇添富沪深300安中指数,2022-02-18,0.64,-0.17,-1.44,0.31,2.22,-5.33,46.86,83.88,-3.23,149.27
007092,鑫元中债3-5年国开债指数A,2022-02-18,-0.06,0.07,0.18,1.70,2.22,5.63,6.23,,0.71,7.66
005465,华泰紫金智惠定开债券A,2022-02-18,,0.05,0.51,1.70,2.22,4.15,4.72,,0.69,10.91
007985,博时富悦纯债,2022-02-18,0.01,0.07,0.44,1.24,2.22,5.28,8.07,,0.78,9.38
008203,中银恒裕9个月持有期债券C,2022-02-18,0.01,-0.18,0.17,1.30,2.22,5.96,7.96,,0.61,9.50
009496,大成景轩中高等级债券C,2022-02-18,-0.10,-0.08,-0.03,1.40,2.22,3.86,,,0.36,4.58
009656,华安中债1-5年国开行债A,2022-02-18,-0.03,0.04,0.37,1.54,2.22,5.19,,,0.76,6.74
008479,景顺长城泰申回报混合,2022-02-18,0.07,0.23,-0.25,0.84,2.22,3.97,,,-0.44,15.34
009428,鹏扬景沣六个月持有期混合A,2022-02-18,0.09,0.08,-0.52,0.57,2.22,3.73,,,-0.42,10.27
160618,鹏华丰泽债券(LOF),2022-02-18,0,-0.17,0.15,1.27,2.21,5.29,6.72,11.92,0.51,91.99
003949,兴全稳泰债券A,2022-02-18,0.01,0.03,0.34,1.30,2.21,5.53,8.25,13.35,0.69,25.57
003800,华安新泰利灵活配置混合C,2022-02-18,0.18,0.47,-1.24,-0.97,2.21,5.19,27.45,22.99,-1.57,38.67
000191,富国信用债债券A/B,2022-02-18,-0.01,0,0.25,1.29,2.21,5.67,7.98,14.21,0.57,57.34
004882,中银丰荣定期开放债券,2022-02-18,-0.04,-0.01,0.21,1.60,2.21,4.71,6.02,10.74,0.56,18.85
005631,博时富乾3个月定开债,2022-02-18,,0.04,0.45,1.38,2.21,5.30,6.25,11.83,0.62,18.83
006040,安信永瑞定开债券,2022-02-18,-0.02,0.01,0.37,1.11,2.21,5.18,7.28,13.06,0.59,19.94
005712,兴全祥泰定期开放债券,2022-02-18,0.01,0.01,0.43,1.47,2.21,6.40,9.34,15.50,0.79,26.32
006439,博时央调ETF联接C,2022-02-18,0.98,0.30,-2.87,-0.79,2.21,5.37,29.19,27.78,-4.96,32.47
007946,大成中债1-3年国开债指数A,2022-02-18,-0.02,0.03,0.36,1.61,2.21,4.62,6.13,,0.66,7.56
007296,天弘安益债券C,2022-02-18,-0.03,0.02,0.25,1.47,2.21,4.73,6.15,,0.67,9.58
009350,前海联合添泽债券C,2022-02-18,0.07,-0.19,0.02,1.24,2.21,4.38,,,0.40,4.67
009191,中信保诚景裕中短债A,2022-02-18,-0.02,0.01,0.24,1.01,2.21,2.96,,,0.51,4.78
009171,永赢中债-1-5年国开债指数A,2022-02-18,-0.02,0.10,0.27,1.55,2.21,5.41,,,0.67,4.93
004919,兴全兴泰定期开放债券,2022-02-18,0.03,0.03,0.41,1.47,2.21,5.24,7.75,12.98,0.79,23.35
011141,南方景元中高等级信用债债券,2022-02-18,-0.03,0.03,0.11,1.45,2.21,,,,0.40,3.28
004126,浦银安盛稳健增利债券A,2022-02-18,0,-0.09,0.18,1.39,2.21,4.96,7.16,12.58,0.74,21.56
001776,中欧兴利债券A,2022-02-18,0.02,0.01,0.43,1.31,2.20,6.44,9.44,15.66,0.84,38.30
001819,兴全稳益定开债发起式,2022-02-18,0.03,0.08,0.50,1.50,2.20,6.88,9.34,15.33,0.87,44.10
001960,兴银瑞益,2022-02-18,0,0.10,0.40,1.19,2.20,5.79,7.35,10.97,0.79,22.94
519763,交银裕通纯债债券C,2022-02-18,0.05,0.06,0.50,1.47,2.20,4.87,6.13,9.77,0.86,21.04
003495,鹏华弘尚灵活配置混合A,2022-02-18,-0.03,0.15,-1.77,-0.26,2.20,6.95,20.83,39.66,-1.72,50.45
005024,南方兴利定开债券,2022-02-18,-0.02,-0.07,0.29,1.37,2.20,4.54,6.40,11.12,0.64,21.51
005327,景顺长城景泰稳利定开债A,2022-02-18,-0.04,0.05,0.28,1.66,2.20,5.18,7.36,12.43,0.70,19.14
005879,中加颐兴定开债券,2022-02-18,0.01,0.01,0.51,1.47,2.20,4.84,6.58,11.49,0.83,18.07
006333,招商金鸿债券C,2022-02-18,0.02,-0.02,0.31,1.26,2.20,5.92,7.13,12.98,0.64,14.90
005898,浦银安盛盛泽定开债券,2022-02-18,-0.04,0.03,0.24,1.53,2.20,5.12,6.95,10.96,0.72,14.04
006475,国泰嘉睿纯债债券,2022-02-18,-0.02,0.04,0.32,1.30,2.20,4.32,6.28,9.92,0.71,12.19
006135,长江乐鑫定开债,2022-02-18,,0.06,0.51,1.57,2.20,5.19,7.95,12.61,0.84,15.51
006120,中融聚明定期开放债券,2022-02-18,0.01,0,0.34,1.46,2.20,5.79,8.32,14.30,0.77,16.28
009266,鹏扬景合六个月持有混合,2022-02-18,0.08,0.11,-0.49,0.72,2.20,4.72,,,-1.03,10.94
009920,鹏华年年红一年持有期债券A,2022-02-18,0.01,0.06,0.51,1.41,2.20,5.35,,,0.88,6.33
010742,南方宁悦一年持有期混合A,2022-02-18,0.11,0.02,-0.06,1.25,2.20,4.37,,,0.09,4.85
010836,国泰瑞泰纯债债券,2022-02-18,0.01,0.05,0.38,1.36,2.20,,,,0.72,2.36
012356,浦银安盛季季鑫90天滚动短债A,2022-02-18,0,0.05,0.33,1.32,2.20,,,,0.64,3.02
007480,中加优享纯债债券A,2022-02-18,-0.02,0,0.32,1.58,2.20,4.32,5.46,,0.57,5.61
013391,招商安泰债券D,2022-02-18,0,-0.09,0.13,1.26,2.20,,,,0.42,2.20
970013,平安安赢添利半年滚动持有C,2022-02-18,0.01,-0.02,0.26,1.28,2.20,,,,0.45,3.55
001447,天弘惠利混合,2022-02-18,0.32,-0.30,-1.02,1.66,2.19,3.62,35.01,47.04,-1.60,78.07
003226,信诚稳健债券A,2022-02-18,0.02,0.02,0.35,1.38,2.19,6.14,7.82,13.50,0.72,24.10
004061,华夏鼎隆债券A,2022-02-18,-0.02,0,0.27,1.15,2.19,4.53,5.40,9.67,0.65,13.61
675113,西部利得汇享债券C,2022-02-18,0.04,-0.15,0.03,1.16,2.19,7.38,9.92,19.41,0.33,35.08
003066,光大尊富18个月定开债C,2022-02-18,-0.08,-0.02,0.15,0.98,2.19,5.59,8.09,13.27,0.55,13.68
006504,广发汇承定期开放债券,2022-02-18,,0.04,0.41,1.78,2.19,5.80,7.96,12.45,0.65,13.94
006936,华安安盛3个月定开债,2022-02-18,-0.01,0.07,0.41,1.37,2.19,5,7.33,11.94,0.75,12.09
006489,招商添裕纯债A,2022-02-18,-0.03,0.05,0.08,1.42,2.19,6.30,7.60,11.86,0.44,11.87
006791,建信睿兴纯债债券,2022-02-18,-0.01,0.07,0.47,1.50,2.19,5.31,8.40,,0.85,11.91
006847,中银福建国企债定开债C,2022-02-18,,-0.01,0.43,1.66,2.19,5.11,8.24,,0.71,12.03
009105,兴业嘉荣一年定开债券,2022-02-18,,0.03,0.54,1.48,2.19,3.67,,,0.79,4.62
009765,惠升和煦88个月定开债,2022-02-18,,0.09,0.41,1.13,2.19,4.39,,,0.56,6.06
008224,金元顺安泓丰87个月定开债A,2022-02-18,,0.08,0.41,1.13,2.19,4.39,,,0.56,4.99
003285,国寿安保安康纯债债券,2022-02-18,-0.01,0.02,0.27,1.46,2.19,5.91,7.87,13.01,0.65,26.26
001182,易方达安心回馈混合,2022-02-18,0.04,1.12,-4.02,-1.94,2.18,3.48,33.56,83.81,-3.95,153.10
001438,易方达瑞享混合E,2022-02-18,0.09,6.50,-0.56,-5.63,2.18,1,47.35,132.45,-5.92,111.30
001686,安信新动力混合A,2022-02-18,0.59,-0.47,-0.25,1.06,2.18,-1.14,20.90,37.42,0.63,57.43
002806,浙商汇金聚利一年定开债C,2022-02-18,,-0.09,0.19,1.23,2.18,5.76,7.14,11.80,0.09,24.43
002585,建信兴利灵活配置混合,2022-02-18,0.27,0.24,-3.34,-0.84,2.18,-3.43,34.10,43.09,-4.46,52.59
003163,金鹰添益3个月定开债,2022-02-18,-0.01,0.03,0.37,1.73,2.18,4.95,6.68,10.78,0.90,24.80
003787,方正富邦惠利纯债A,2022-02-18,-0.05,0.01,0.17,1.42,2.18,5.19,6.35,10.22,0.52,18.65
003613,南方卓元债券C,2022-02-18,0.20,-0.55,-0.55,1.73,2.18,0.81,10.62,16.55,-0.09,27.27
004042,华夏鼎茂债券A,2022-02-18,-0.01,0.03,0.21,1.21,2.18,5.49,6.83,12.28,0.55,26.21
004504,鹏华永泽18个月定开债,2022-02-18,0.01,-0.13,0.07,0.99,2.18,6.11,9.17,16.94,0.27,27.83
005666,上银慧佳盈债券,2022-02-18,0,0.03,0.31,1.46,2.18,5.63,7.73,12.13,0.64,16.62
006383,招商添盈纯债A,2022-02-18,0,0,0.28,1.16,2.18,6.35,7.96,13.46,0.61,13.72
006782,国泰信利三个月定开债,2022-02-18,,0.04,0.57,1.40,2.18,5.41,7.74,,0.85,11.25
007196,平安惠合纯债,2022-02-18,0,0,0.37,1.41,2.18,4.92,6.84,,0.71,7.49
008956,鹏华中债3-5年国开债指数A,2022-02-18,-0.05,0.06,0.09,1.58,2.18,5.66,,,0.57,5.35
008738,天弘兴享一年定开,2022-02-18,0.02,0.02,0.53,1.54,2.18,5.77,,,0.84,6.09
010569,海富通惠睿精选混合C,2022-02-18,0.29,0.57,-0.45,0.36,2.18,9.50,,,-0.99,9.52
850003,海通海升六个月持有债券A,2022-02-18,0.03,-0.30,0,1.10,2.18,4.43,,,0.18,3.54
010839,易方达瑞安灵活配置混合A,2022-02-18,0,0.11,-0.58,0.62,2.18,5.44,,,-0.91,5.82
011116,海富通利率债债券C,2022-02-18,-0.03,0.02,0.30,1.46,2.18,,,,0.70,2.60
013076,建信鑫悦90天滚动中短债C,2022-02-18,0.01,0.07,0.32,0.99,2.18,,,,0.57,2.19
000398,华富灵活配置混合,2022-02-18,0,0,0.10,1.67,2.17,3.31,18.16,46.54,0.39,54.98
001906,东方红6个月定开债,2022-02-18,,0,0.51,1.58,2.17,5.82,8.80,13.68,0.74,29.82
002438,创金合信尊盛纯债,2022-02-18,0,0.10,0.58,1.57,2.17,4.62,7.64,12.86,0.88,28.73
